year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2026,6,OO,SkyWest Airlines Inc.,AVL,"Asheville, NC: Asheville Regional",61,16,5.92,2.21,4.4,0,3.46,1,0,1807,205,1058,227,0,317
2026,6,OO,SkyWest Airlines Inc.,AZO,"Kalamazoo, MI: Kalamazoo/Battle Creek International",174,40,15.31,5.45,4.79,0,14.45,4,0,3395,1058,581,276,0,1480
2026,6,OO,SkyWest Airlines Inc.,BDL,"Hartford, CT: Bradley International",30,5,4,1,0,0,0,0,0,534,136,398,0,0,0
2026,6,OO,SkyWest Airlines Inc.,BFF,"Scottsbluff, NE: Scottsbluff W Neb Regional Wm B Heilig Field",51,14,7.93,1,1.64,0,3.43,0,1,786,413,84,176,0,113
2026,6,OO,SkyWest Airlines Inc.,BFL,"Bakersfield, CA: Meadows Field",125,51,12.96,2,22.47,0,13.57,0,0,3783,719,64,1157,0,1843
2026,6,OO,SkyWest Airlines Inc.,BGM,"Binghamton, NY: Greater Binghamton/Edwin A. Link Field",30,3,2,1,0,0,0,0,0,149,123,26,0,0,0
2026,6,OO,SkyWest Airlines Inc.,BGR,"Bangor, ME: Bangor International",59,20,8.07,0,5.2,0,6.73,2,1,1497,344,0,545,0,608
2026,6,OO,SkyWest Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",86,20,10.92,1,1.47,0,6.61,1,1,1813,997,17,140,0,659
2026,6,OO,SkyWest Airlines Inc.,BIH,"Bishop, CA: Bishop Airport",19,10,2,0,6.16,0,1.84,1,0,606,124,0,405,0,77
2026,6,OO,SkyWest Airlines Inc.,BIL,"Billings, MT: Billings Logan International",176,21,12.74,2.91,1.45,0,3.9,0,0,759,409,208,36,0,106
2026,6,OO,SkyWest Airlines Inc.,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",194,34,14.03,7.55,5.44,0,6.97,2,0,3209,829,688,509,0,1183
2026,6,OO,SkyWest Airlines Inc.,BJI,"Bemidji, MN: Bemidji Regional",60,7,5.73,0.1,1.17,0,0,1,0,1003,932,2,69,0,0
2026,6,OO,SkyWest Airlines Inc.,BLI,"Bellingham, WA: Bellingham International",120,20,4,2,3.22,0,10.78,1,0,860,207,49,148,0,456
2026,6,OO,SkyWest Airlines Inc.,BNA,"Nashville, TN: Nashville International",258,102,50.3,11.92,19.62,0,20.16,8,1,8715,3955,1062,1795,0,1903
2026,6,OO,SkyWest Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",762,147,64.61,9.96,37.79,0,34.63,2,0,10302,3770,327,2077,0,4128
2026,6,OO,SkyWest Airlines Inc.,BPT,"Beaumont/Port Arthur, TX: Jack Brooks Regional",60,9,3.58,2,3.43,0,0,3,0,1594,773,360,461,0,0
2026,6,OO,SkyWest Airlines Inc.,BRD,"Brainerd, MN: Brainerd Lakes Regional",51,5,2.88,1.98,0.14,0,0,0,0,1172,1005,155,12,0,0
2026,6,OO,SkyWest Airlines Inc.,BTM,"Butte, MT: Bert Mooney",60,17,7.07,0,2.41,0,7.52,0,0,1707,458,0,155,0,1094
2026,6,OO,SkyWest Airlines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",30,5,2,0.86,1.18,0,0.97,5,0,205,87,18,71,0,29
2026,6,OO,SkyWest Airlines Inc.,BTV,"Burlington, VT: Patrick Leahy Burlington International",83,25,11.72,0.31,4.19,0,8.77,9,0,2379,990,43,824,0,522
2026,6,OO,SkyWest Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",156,23,15.98,3.71,2.44,0,0.87,2,0,1966,1435,274,144,0,113
2026,6,OO,SkyWest Airlines Inc.,BUR,"Burbank, CA: Bob Hope",272,21,5.93,0.53,6.13,0,8.41,0,0,1196,412,10,200,0,574
2026,6,OO,SkyWest Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",203,35,19.82,5.79,5.88,0,3.52,0,1,1589,1052,176,176,0,185
2026,6,OO,SkyWest Airlines Inc.,CAK,"Akron, OH: Akron-Canton Regional",120,24,9.04,3.18,5.82,0,5.95,5,0,1380,562,175,286,0,357
2026,6,OO,SkyWest Airlines Inc.,CDC,"Cedar City, UT: Cedar City Regional",51,3,2,1,0,0,0,0,0,404,196,208,0,0,0
2026,6,OO,SkyWest Airlines Inc.,CHA,"Chattanooga, TN: Lovell Field",86,25,10.21,5.83,5.29,0,3.66,1,0,1924,891,470,248,0,315
2026,6,OO,SkyWest Airlines Inc.,CHO,"Charlottesville, VA: Charlottesville Albemarle",87,18,7.29,0,6.15,0,4.56,1,0,1652,660,0,432,0,560
2026,6,OO,SkyWest Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",22,6,3.61,0,0.45,0,1.93,1,0,506,128,0,31,0,347
2026,6,OO,SkyWest Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",100,24,9.06,1.96,3.26,0,9.72,1,0,1876,1095,57,165,0,559
2026,6,OO,SkyWest Airlines Inc.,CIU,"Sault Ste. Marie, MI: Chippewa County International",73,13,8.89,1.39,2.2,0,0.53,0,0,463,345,52,58,0,8
2026,6,OO,SkyWest Airlines Inc.,CKB,"Clarksburg/Fairmont, WV: North Central West Virginia",60,19,11.26,0,4.1,0,3.64,1,1,1519,842,0,385,0,292
2026,6,OO,SkyWest Airlines Inc.,CLD,"Carlsbad, CA: McClellan-Palomar",120,48,23.65,1.83,10.32,0,12.2,0,0,2915,1448,243,431,0,793
2026,6,OO,SkyWest Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",227,56,28.99,4.73,9.13,0,13.15,6,1,5889,2972,1201,567,0,1149
2026,6,OO,SkyWest Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",217,39,15.97,0.93,3.39,0,18.71,6,1,6618,3320,151,175,0,2972
2026,6,OO,SkyWest Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",150,30,19.59,1.95,1.64,0,6.82,0,1,2133,1494,66,97,0,476
2026,6,OO,SkyWest Airlines Inc.,CMX,"Hancock/Houghton, MI: Houghton County Memorial",64,14,6.59,2.61,0.8,0,4,4,1,1917,391,1192,119,0,215
2026,6,OO,SkyWest Airlines Inc.,COD,"Cody, WY: Yellowstone Regional",103,25,8.62,4.33,4.72,0,7.33,0,2,1624,480,420,167,0,557
2026,6,OO,SkyWest Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",555,150,67.42,17.46,30.55,0,34.57,7,1,9360,4020,930,1742,0,2668
2026,6,OO,SkyWest Airlines Inc.,COU,"Columbia, MO: Columbia Regional",114,25,12.8,1.63,5.17,0,5.41,2,1,2721,623,93,675,0,1330
2026,6,OO,SkyWest Airlines Inc.,CPR,"Casper, WY: Casper/Natrona County International",236,89,37.31,6.41,17.06,0,28.21,0,0,6874,2690,621,983,0,2580
2026,6,OO,SkyWest Airlines Inc.,CRP,"Corpus Christi, TX: Corpus Christi International",30,6,3,2.82,0.18,0,0,1,0,314,116,182,16,0,0
2026,6,OO,SkyWest Airlines Inc.,CRW,"Charleston/Dunbar, WV: West Virginia International Yeager",87,31,13.33,2.98,7.07,0,7.62,3,0,1837,541,350,487,0,459
2026,6,OO,SkyWest Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",44,18,7.51,1,2.78,0,6.71,3,0,2755,1987,35,320,0,413
2026,6,OO,SkyWest Airlines Inc.,CYS,"Cheyenne, WY: Cheyenne Regional/Jerry Olson Field",60,16,7.09,0.89,5.42,0,2.6,0,0,1550,464,71,910,0,105
2026,6,OO,SkyWest Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",74,24,10.7,2,1.63,0,9.67,2,0,1986,749,297,92,0,848
2026,6,OO,SkyWest Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",21,10,2,0.93,3.13,0,3.94,1,0,1379,153,240,502,0,484
2026,6,OO,SkyWest Airlines Inc.,DDC,"Dodge City, KS: Dodge City Regional",51,11,2.82,2.71,0.95,0,4.52,0,4,774,84,290,64,0,336
2026,6,OO,SkyWest Airlines Inc.,DEC,"Decatur, IL: Decatur Airport",51,12,6.66,0,1.34,0,4,2,0,837,606,0,111,0,120
2026,6,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",6393,1431,582.21,146.18,317.06,5.24,380.32,19,33,126243,47704,18200,22853,217,37269
2026,6,OO,SkyWest Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",1965,463,167.85,90.32,62.51,2,140.31,102,17,53443,21602,11062,6817,100,13862
2026,6,OO,SkyWest Airlines Inc.,DIK,"Dickinson, ND: Dickinson - Theodore Roosevelt Regional",51,13,2.6,2.85,2.64,0,4.91,0,0,1177,179,228,190,0,580
2026,6,OO,SkyWest Airlines Inc.,DLH,"Duluth, MN: Duluth International",214,45,29.67,8.62,3.76,0,2.95,5,0,3569,2052,1024,342,0,151
2026,6,OO,SkyWest Airlines Inc.,DRO,"Durango, CO: Durango La Plata County",359,79,23.52,12.6,15.07,0,27.81,6,1,5573,1342,953,890,0,2388
2026,6,OO,SkyWest Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",210,62,17.89,5.25,19.42,0,19.44,7,2,4613,1171,392,1206,0,1844
2026,6,OO,SkyWest Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",2318,369,237.37,83.25,31.43,0,16.96,20,2,36749,24132,8073,2959,0,1585
2026,6,OO,SkyWest Airlines Inc.,DVL,"Devils Lake, ND: Devils Lake Regional",51,7,5.11,1,0.89,0,0,0,1,283,199,67,17,0,0
2026,6,OO,SkyWest Airlines Inc.,EAR,"Kearney, NE: Kearney Regional",81,21,9.64,0.07,7.58,0,3.71,0,0,1669,486,1,377,0,805
2026,6,OO,SkyWest Airlines Inc.,EAU,"Eau Claire, WI: Chippewa Valley Regional",51,12,7.53,0,4.47,0,0,4,1,761,434,0,327,0,0
2026,6,OO,SkyWest Airlines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",58,18,7.85,2.43,4.39,0,3.33,1,0,1372,433,203,319,0,417
2026,6,OO,SkyWest Airlines Inc.,EKO,"Elko, NV: Elko Regional",47,8,7,1,0,0,0,0,0,1463,1357,106,0,0,0
2026,6,OO,SkyWest Airlines Inc.,ELM,"Elmira/Corning, NY: Elmira/Corning Regional",90,13,9.71,2.54,0.75,0,0,0,0,803,612,125,66,0,0
2026,6,OO,SkyWest Airlines Inc.,ELP,"El Paso, TX: El Paso International",167,43,16.15,1.73,6.72,0,18.4,2,3,4198,2577,114,390,0,1117
2026,6,OO,SkyWest Airlines Inc.,ERI,"Erie, PA: Erie International/Tom Ridge Field",27,13,4.78,3.64,0.59,1,2.99,0,0,2830,1723,324,55,23,705
2026,6,OO,SkyWest Airlines Inc.,ESC,"Escanaba, MI: Delta County",51,10,8.61,0.92,0.46,0,0,0,0,1725,1579,110,36,0,0
2026,6,OO,SkyWest Airlines Inc.,EUG,"Eugene, OR: Mahlon Sweet Field",424,70,33.55,2,16.12,0,18.33,0,0,4151,2363,140,687,0,961
2026,6,OO,SkyWest Airlines Inc.,EVV,"Evansville, IN: Evansville Regional",26,5,1.98,0,0.57,0,2.45,2,0,287,84,0,16,0,187
2026,6,OO,SkyWest Airlines Inc.,FAR,"Fargo, ND: Hector International",222,55,34.94,2.29,10.66,0,7.11,3,1,3464,2311,150,480,0,523
2026,6,OO,SkyWest Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",524,112,36.1,2.93,30.78,0,42.19,1,0,8150,1829,262,1419,0,4640
2026,6,OO,SkyWest Airlines Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",24,6,5,0,1,0,0,2,1,313,242,0,71,0,0
2026,6,OO,SkyWest Airlines Inc.,FCA,"Kalispell, MT: Glacier Park International",161,26,7.78,1,11.77,0,5.44,0,0,1408,394,28,499,0,487
2026,6,OO,SkyWest Airlines Inc.,FLG,"Flagstaff, AZ: Flagstaff Pulliam",90,17,5.39,3,3.59,0,5.01,6,0,1627,354,281,794,0,198
2026,6,OO,SkyWest Airlines Inc.,FMN,"Farmington, NM: Four Corners Regional",30,8,0,0.6,3.89,0,3.51,0,0,406,0,15,159,0,232
2026,6,OO,SkyWest Airlines Inc.,FNT,"Flint, MI: Bishop International",120,38,19.05,1.84,8.99,0,8.12,9,0,4094,2065,274,471,0,1284
2026,6,OO,SkyWest Airlines Inc.,FOD,"Fort Dodge, IA: Fort Dodge Regional",52,18,9.58,1,4.44,0,2.98,0,0,1230,412,24,468,0,326
2026,6,OO,SkyWest Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",429,111,49.2,14.6,14.85,0.43,31.92,6,0,9847,4277,1685,1011,9,2865
2026,6,OO,SkyWest Airlines Inc.,FWA,"Fort Wayne, IN: Fort Wayne International",360,92,48.32,9.59,16.08,0,18.01,16,1,6819,3281,696,1281,0,1561
2026,6,OO,SkyWest Airlines Inc.,GCC,"Gillette, WY: Northeast Wyoming Regional",88,25,12.92,1,7.05,0,4.03,0,0,1466,759,166,372,0,169
2026,6,OO,SkyWest Airlines Inc.,GEG,"Spokane, WA: Spokane International",544,87,26.84,6.24,32.33,0,21.59,0,1,4713,1284,235,1683,0,1511
2026,6,OO,SkyWest Airlines Inc.,GFK,"Grand Forks, ND: Grand Forks International",111,11,8.29,1.48,1.23,0,0,0,0,679,500,96,83,0,0
2026,6,OO,SkyWest Airlines Inc.,GJT,"Grand Junction, CO: Grand Junction Regional",377,83,29.96,13.82,11.22,0.85,27.16,4,0,6246,2034,938,527,50,2697
2026,6,OO,SkyWest Airlines Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",246,48,28.44,4.64,7.59,0,7.33,3,0,3734,1563,970,438,0,763
2026,6,OO,SkyWest Airlines Inc.,GRI,"Grand Island, NE: Central Nebraska Regional",55,20,5.69,2,2.73,0,9.58,3,4,2840,931,212,347,0,1350
2026,6,OO,SkyWest Airlines Inc.,GRK,"Killeen, TX: Robert Gray AAF",9,4,2,0,0.03,0,1.97,1,0,745,321,0,11,0,413
2026,6,OO,SkyWest Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",179,26,18.77,4.62,0.61,0,2,0,0,1977,1538,157,19,0,263
2026,6,OO,SkyWest Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",67,16,6.62,1.99,1.79,0,5.59,0,0,2915,1115,972,172,0,656
2026,6,OO,SkyWest Airlines Inc.,GTF,"Great Falls, MT: Great Falls International",94,3,2.23,0,0.77,0,0,0,0,111,91,0,20,0,0
2026,6,OO,SkyWest Airlines Inc.,GTR,"Columbus, MS: Golden Triangle Regional",30,8,3.25,0,1.75,0,3,2,0,639,148,0,342,0,149
2026,6,OO,SkyWest Airlines Inc.,GUC,"Gunnison, CO: Gunnison-Crested Butte Regional",90,23,12.41,3.96,2.63,0,4,0,0,1990,523,1068,81,0,318
2026,6,OO,SkyWest Airlines Inc.,HDN,"Hayden, CO: Yampa Valley",38,11,6.47,1,2.29,0,1.24,0,0,1476,265,1011,83,0,117
2026,6,OO,SkyWest Airlines Inc.,HIB,"Hibbing, MN: Range Regional",51,3,0.98,0.89,1.13,0,0,0,0,366,261,49,56,0,0
2026,6,OO,SkyWest Airlines Inc.,HLN,"Helena, MT: Helena Regional",120,26,13.28,3,4.82,0,4.9,0,0,1680,827,219,315,0,319
2026,6,OO,SkyWest Airlines Inc.,HOB,"Hobbs, NM: Lea County Regional",30,10,3.52,2.94,0.99,0,2.55,0,0,1044,186,418,98,0,342
2026,6,OO,SkyWest Airlines Inc.,HOU,"Houston, TX: William P Hobby",81,21,6.66,3.67,5.36,0,5.31,4,2,1520,302,315,549,0,354
2026,6,OO,SkyWest Airlines Inc.,HPN,"White Plains, NY: Westchester County",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,6,OO,SkyWest Airlines Inc.,HRL,"Harlingen/San Benito, TX: Valley International",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,6,OO,SkyWest Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",119,30,9,4.67,6.86,0,9.46,1,0,1864,347,559,346,0,612
2026,6,OO,SkyWest Airlines Inc.,HYS,"Hays, KS: Hays Regional",51,19,8.11,0.51,4.52,0,5.87,1,1,2321,553,46,246,0,1476
2026,6,OO,SkyWest Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",239,57,33.47,10.88,4.77,0,7.87,0,0,6687,2980,2095,352,0,1260
2026,6,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",1275,370,144.05,45.06,77.14,0,103.74,8,12,34757,10568,5194,6486,0,12509
2026,6,OO,SkyWest Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",349,85,47.42,4.95,17.09,0,15.54,0,2,5634,2910,453,1025,0,1246
2026,6,OO,SkyWest Airlines Inc.,IDA,"Idaho Falls, ID: Idaho Falls Regional",393,72,27.63,4.76,18.62,0,20.99,1,0,4444,1391,749,984,0,1320
2026,6,OO,SkyWest Airlines Inc.,ILM,"Wilmington, NC: Wilmington International",37,5,3,0,0.24,0,1.76,0,0,205,159,0,7,0,39
2026,6,OO,SkyWest Airlines Inc.,IMT,"Iron Mountain/Kingsfd, MI: Ford",60,12,10.95,1,0.05,0,0,0,1,1133,1078,53,2,0,0
2026,6,OO,SkyWest Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",166,29,14.59,3.18,6.38,0,4.85,2,0,2638,1754,188,432,0,264
2026,6,OO,SkyWest Airlines Inc.,INL,"International Falls, MN: Falls International Einarson Field",62,8,6.81,1,0.19,0,0,0,0,801,754,16,31,0,0
2026,6,OO,SkyWest Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",223,29,17.05,2.77,5.22,0,3.96,0,2,1290,668,83,175,0,364
2026,6,OO,SkyWest Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",107,27,14.12,2.16,6.44,0,4.28,1,2,1876,857,276,352,0,391
2026,6,OO,SkyWest Airlines Inc.,JLN,"Joplin, MO: Joplin Regional",51,15,7.27,2.56,2.94,0,2.23,0,1,796,321,222,192,0,61
2026,6,OO,SkyWest Airlines Inc.,JMS,"Jamestown, ND: Jamestown Regional",51,6,2.98,2,0.02,0,1,0,0,274,90,107,1,0,76
2026,6,OO,SkyWest Airlines Inc.,JST,"Johnstown, PA: John Murtha Johnstown-Cambria County",51,12,3.34,2,1.95,0,4.71,3,1,2932,1276,878,85,0,693
2026,6,OO,SkyWest Airlines Inc.,LAF,"Lafayette, IN: Purdue University",43,9,5.95,1,2.05,0,0,2,1,1083,194,270,619,0,0
2026,6,OO,SkyWest Airlines Inc.,LAN,"Lansing, MI: Capital Region International",55,9,6,2.16,0.84,0,0,0,0,1032,739,257,36,0,0
2026,6,OO,SkyWest Airlines Inc.,LAR,"Laramie, WY: Laramie Regional",51,19,5.99,3.55,2.12,0,7.33,0,3,2847,1643,262,230,0,712
2026,6,OO,SkyWest Airlines Inc.,LAS,"Las Vegas, NV: Harry Reid International",186,24,10.34,0.54,8.12,0,5,1,0,2850,2166,18,385,0,281
2026,6,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3462,456,200.7,45.08,103.75,0,106.48,15,3,34591,15049,4370,5893,0,9279
2026,6,OO,SkyWest Airlines Inc.,LBB,"Lubbock, TX: Lubbock Preston Smith International",169,46,19.06,5.68,7.73,0,13.52,8,1,3338,1111,381,455,0,1391
2026,6,OO,SkyWest Airlines Inc.,LBF,"North Platte, NE: North Platte Regional Airport Lee Bird Field",51,17,3.99,2.96,4.59,0,5.45,0,1,1318,205,444,286,0,383
2026,6,OO,SkyWest Airlines Inc.,LBL,"Liberal, KS: Liberal Mid-America Regional",51,8,2.82,1.93,1.24,0,2,0,0,504,107,186,77,0,134
2026,6,OO,SkyWest Airlines Inc.,LEX,"Lexington, KY: Blue Grass",145,45,16.12,6.42,5.18,0,17.28,6,0,6108,2545,930,630,0,2003
2026,6,OO,SkyWest Airlines Inc.,LGB,"Long Beach, CA: Long Beach Airport",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,6,OO,SkyWest Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",233,53,20.49,3.73,10.91,0,17.86,1,0,4820,1102,409,1267,0,2042
2026,6,OO,SkyWest Airlines Inc.,LNK,"Lincoln, NE: Lincoln Airport",346,99,45.79,10.58,25.05,0,17.58,9,3,6343,2026,924,1365,0,2028
2026,6,OO,SkyWest Airlines Inc.,LNS,"Lancaster, PA: Lancaster Airport",48,15,8.76,0,2.87,0,3.38,4,2,1031,720,0,107,0,204
2026,6,OO,SkyWest Airlines Inc.,LWB,"Lewisburg, WV: Greenbrier Valley",60,20,9.84,1.94,1.61,0,6.61,3,1,4553,2206,1186,523,0,638
2026,6,OO,SkyWest Airlines Inc.,LWS,"Lewiston, ID: Lewiston Nez Perce County",60,3,2.99,0,0.01,0,0,0,0,202,200,0,2,0,0
2026,6,OO,SkyWest Airlines Inc.,LYH,"Lynchburg, VA: Lynchburg Regional/Preston Glenn Field",60,16,9.74,1.5,2.91,0,1.85,0,1,1920,942,501,347,0,130
2026,6,OO,SkyWest Airlines Inc.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",215,51,23.91,4.37,6.15,0,16.58,1,0,5141,3114,241,295,0,1491
2026,6,OO,SkyWest Airlines Inc.,MBS,"Saginaw/Bay City/Midland, MI: MBS International",167,37,23.97,6,4.81,0,2.22,2,0,2087,1281,402,256,0,148
2026,6,OO,SkyWest Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",309,72,30.21,2.41,13.37,0,26.01,8,0,6611,2219,1106,1147,0,2139
2026,6,OO,SkyWest Airlines Inc.,MCW,"Mason City, IA: Mason City Municipal",51,14,8.21,0.89,0.9,0,4,3,0,911,441,187,52,0,231
2026,6,OO,SkyWest Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",60,15,10.91,1.66,0.98,0,1.45,2,0,1593,1220,120,67,0,186
2026,6,OO,SkyWest Airlines Inc.,MEI,"Meridian, MS: Key Field",51,19,12,1,1.08,0,4.92,1,0,1391,684,106,96,0,505
2026,6,OO,SkyWest Airlines Inc.,MEM,"Memphis, TN: Memphis International",310,76,39.74,13.52,11.93,0,10.81,3,0,6576,3481,1346,745,0,1004
2026,6,OO,SkyWest Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen International",111,28,17.19,6.25,3.62,0,0.94,0,0,2075,1487,243,312,0,33
2026,6,OO,SkyWest Airlines Inc.,MFR,"Medford, OR: Rogue Valley International - Medford",375,62,23.43,5.78,14.38,0,18.41,0,0,3317,1221,242,992,0,862
2026,6,OO,SkyWest Airlines Inc.,MGM,"Montgomery, AL: Montgomery Regional",60,17,9.71,2.3,3.12,0,1.87,0,1,1117,634,106,128,0,249
2026,6,OO,SkyWest Airlines Inc.,MGW,"Morgantown, WV: Morgantown Municipal Walter L Bill Hart Field",51,20,8.34,1,1.43,0,9.23,0,1,1966,325,912,62,0,667
2026,6,OO,SkyWest Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",714,210,102.41,28.12,32.39,0,47.08,18,3,20080,9237,2941,2417,0,5485
2026,6,OO,SkyWest Airlines Inc.,MLI,"Moline, IL: Quad Cities International",109,26,12.51,3.26,7.18,0,3.04,7,0,2201,694,491,695,0,321
2026,6,OO,SkyWest Airlines Inc.,MLU,"Monroe, LA: Monroe Regional",30,7,1.86,1,1.14,0,3,3,0,243,75,60,22,0,86
2026,6,OO,SkyWest Airlines Inc.,MOT,"Minot, ND: Minot International",235,59,37.55,8.72,6.72,0,6,1,3,4217,2600,638,520,0,459
2026,6,OO,SkyWest Airlines Inc.,MQT,"Marquette, MI: Marquette Sawyer Regional",51,14,9.72,2.65,1.63,0,0,1,1,2419,1537,740,142,0,0
2026,6,OO,SkyWest Airlines Inc.,MRY,"Monterey, CA: Monterey Regional",246,66,16.37,1,28.26,0,20.37,2,2,3207,785,37,1188,0,1197
2026,6,OO,SkyWest Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",236,43,20.01,5.44,7.72,0,9.83,1,0,2332,1054,486,318,0,474
2026,6,OO,SkyWest Airlines Inc.,MSO,"Missoula, MT: Missoula Montana",220,38,8.96,2,16.22,0,10.82,0,2,1520,387,104,507,0,522
2026,6,OO,SkyWest Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",2512,371,247.19,71.78,46.04,0,5.99,13,6,33294,24612,4983,3064,0,635
2026,6,OO,SkyWest Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",81,19,9.26,5.19,4.55,0,0,2,1,1270,304,555,411,0,0
2026,6,OO,SkyWest Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",55,9,6.38,1,0.62,0,1,0,0,394,328,18,17,0,31
2026,6,OO,SkyWest Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",25,8,6.48,0,0.52,0,1,0,0,252,209,0,15,0,28
2026,6,OO,SkyWest Airlines Inc.,OAJ,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",92,15,10.95,2.56,1.49,0,0,2,0,1387,1133,115,139,0,0
2026,6,OO,SkyWest Airlines Inc.,OAK,"Oakland, CA: Oakland International",188,20,7.31,1.96,3.57,0,7.16,2,0,944,302,122,87,0,433
2026,6,OO,SkyWest Airlines Inc.,OKC,"Oklahoma City, OK: Okc Will Rogers International",671,136,55.67,16.97,22.84,0,40.52,10,2,9651,3220,1750,1664,0,3017
2026,6,OO,SkyWest Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",483,93,50.59,16.03,14.92,0,11.46,0,0,6513,3983,933,858,0,739
2026,6,OO,SkyWest Airlines Inc.,ONT,"Ontario, CA: Ontario International",173,22,12,3,4.49,0,2.51,0,0,685,301,57,173,0,154
2026,6,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",7062,1832,753.67,164,390.68,3.26,520.39,317,42,185675,65670,29111,39639,116,51139
2026,6,OO,SkyWest Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",53,9,3,0,1.19,0,4.81,2,0,325,56,0,42,0,227
2026,6,OO,SkyWest Airlines Inc.,OTH,"North Bend/Coos Bay, OR: Southwest Oregon Regional",60,30,12.64,0,15.57,0,1.79,0,1,1299,480,0,757,0,62
2026,6,OO,SkyWest Airlines Inc.,PAH,"Paducah, KY: Barkley Regional",60,18,5.42,3.69,2.06,0,6.82,0,0,1327,247,287,128,0,665
2026,6,OO,SkyWest Airlines Inc.,PDX,"Portland, OR: Portland International",1007,144,66.4,4.89,26.53,0,46.18,0,0,8720,4164,345,1218,0,2993
2026,6,OO,SkyWest Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",2040,380,142.39,32.41,49.49,1,154.71,10,0,33173,13812,3367,2189,32,13773
2026,6,OO,SkyWest Airlines Inc.,PIA,"Peoria, IL: General Downing - Peoria International",126,34,19.48,4.44,2.72,0,7.36,3,0,3003,984,1336,175,0,508
2026,6,OO,SkyWest Airlines Inc.,PIB,"Hattiesburg/Laurel, MS: Hattiesburg-Laurel Regional",51,18,9.33,4.09,2.8,0,1.78,0,0,1539,460,530,131,0,418
2026,6,OO,SkyWest Airlines Inc.,PIH,"Pocatello, ID: Pocatello Regional",60,3,2,1,0,0,0,0,0,212,181,31,0,0,0
